BC5731:AS075;BC5731:BC'A'Ahu01'FanSu'DPMon;present-value;;;VT_BOOL;1;27;DI;Stroem.ZUL-Venti.#Lueft.Buero EG;;5731BC1L01F930D0;;0;0;0;0;113;DI;0;4;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'A'Ahu01'FanSu'MntnSwi;present-value;;;VT_BOOL;1;26;DI;ZUL-Vent.Wartungsschalter #Lueft.Buero EG;;5731BC1L01S100D0;;0;0;0;0;113;DI;0;5;DI;0;0;0;1;//
BC5731:AS075;BC5731:BC'A'Ahu01'FanSu'ThOvrld1;present-value;;;VT_BOOL;1;27;DI;Thermo ZUL-Venti.#Lueft.Buero EG;;5731BC1L01F100D0;;0;0;0;0;113;DI;0;6;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'A'Ahu01'Fdp'FbMon01'Alm;present-value;;;VT_BOOL;1;27;DI;ZUL/ABL-BSK#Lueft.Buero EG;;5731BC1L01Y740D0;;0;0;0;0;113;DI;0;7;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'A'Ahu01'PreHcl'FrPrtMon;present-value;;;VT_BOOL;1;27;DI;Frost#Lueft.Buero EG;;5731BC1L01F900D0;;0;0;0;0;113;DI;0;8;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'A'Ahu02'FanEx'ThOvrld;present-value;;;VT_BOOL;1;27;DI;Thermo FOL-Venti.#Lueft.WC EG;;5731BC1L02F130D0;;0;0;0;0;113;DI;0;9;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'E'ElPnl'AfAs061'AlmDis;present-value;;;VT_BOOL;1;110;DI;Alarmunterdrueckung#T01 Belpstrasse 18;;5731BC1T01S001D0;;0;0;0;0;113;DI;0;10;DI;0;0;0;1;//
BC5731:AS075;BC5731:BC'E'ElPnl'AfAs061'CmnAlm03;present-value;;;VT_BOOL;1;27;DI;Sammelalarm P1#T01 Belpstrasse 18;;5731BC1T01D061D3;;0;0;0;0;113;DI;0;11;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'E'ElPnl'AfAs061'CmnAlm2;present-value;;;VT_BOOL;1;27;DI;Sammelalarm P2#T01 Belpstrasse 18;;5731BC1T01D061D2;;0;0;0;0;113;DI;0;12;DI;0;0;0;3;//
BC5731:AS075;BC5731:BC'E'ElPnl'AfAs061'ErAs075;present-value;;;VT_BOOL;1;27;DI;Kontroller AS075#T01 Belpstrasse 18;;5731BC1T01C075H0;;0;0;0;0;113;DI;0;13;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'E'ElPnl'AfAs061'FireDet;present-value;;;VT_BOOL;1;28;DI;Brand#T01 Belpstrasse 18;;5731BC1T01F960D0;;0;0;0;0;113;DI;0;14;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'E'ElPnl'AfAs061'LmpEmO;present-value;;;VT_BOOL;1;69;DI;Handeingriff#T01 Belpstrasse 18;;5731BC1T01H001D0;;0;0;0;0;113;DI;0;15;DI;0;0;0;1;//
BC5731:AS075;BC5731:BC'E'ElPnl'AfAs061'VoltPh3N;present-value;;;VT_BOOL;1;27;DI;Spannung Phase 3-N#T01 Belpstrasse 18;;5731BC1T01F000D0;;0;0;0;0;113;DI;0;16;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'H'HGrp01'MxCrt'Pu'ThOvrld;present-value;;;VT_BOOL;1;27;DI;Thermo Pumpe#Heizgruppe Altbau;;5731BC1H01M500D0;;0;0;0;0;113;DI;0;17;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'H'HGrp02'MxCrt'Pu'ThOvrld;present-value;;;VT_BOOL;1;27;DI;Thermo Pumpe#Heizgruppe Anbau;;5731BC1H02M500D0;;0;0;0;0;113;DI;0;18;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'H'HGrp03'MxCrt'Pu'ThOvrld;present-value;;;VT_BOOL;1;27;DI;Thermo Pumpe#Heizgruppe Lueftung;;5731BC1H03M500D0;;0;0;0;0;113;DI;0;19;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'Alm075'CmnAlm11;present-value;;;VT_BOOL;1;52;DI;SA Gebaeude#Belpstrasse 18;;5731BCXX00X000H5;;0;0;0;0;113;DI;0;20;DI;0;0;0;0;//
BC5731:AS075;BC5731:BC'Mes'MtrH01'CmnAlm01;present-value;;;VT_BOOL;1;27;DI;Waermezaehler#Heizgruppe Altbau;;5731BC1H01P890D0;;0;0;0;0;113;DI;0;21;DI;0;0;0;2;//
BC5731:AS075;BC5731:BC'A'Ahu01'OpModSwi;present-value;;;VT_BOOL;1;199;DI;Tableauschalter#Lueft.Buero EG;;5731BC1L01S010S0;;0;0;0;0;113;DI;0;22;DI;0;0;0;1;//
BC5731:AS075;BC5731:BC'A'Ahu02'OpModSwi;present-value;;;VT_BOOL;1;196;DI;Tableauschalter#Lueft.WC EG;;5731BC1L02S010S0;;0;0;0;0;113;DI;0;23;DI;0;0;0;1;//
BC5731:AS075;BC5731:BC'H'HGrp01'OpModSwi;present-value;;;VT_BOOL;1;196;DI;Tableauschalter#Heizgruppe Altbau;;5731BC1H01S010D0;;0;0;0;0;113;DI;0;24;DI;0;0;0;1;//
BC5731:AS075;BC5731:BC'H'HGrp02'OpModSwi;present-value;;;VT_BOOL;1;196;DI;Tableauschalter#Heizgruppe Anbau;;5731BC1H02S010D0;;0;0;0;0;113;DI;0;25;DI;0;0;0;1;//
